,author_id,created_at,edit_history_tweet_ids,id_x,lang,public_metrics,text,username,imp_count,like_count,retweet_count
412,15012486,2023-07-27 22:00:00+00:00,[1684685092801642496],1684685092801642496,en,"{'retweet_count': 8, 'reply_count': 99, 'like_count': 24, 'quote_count': 3, 'bookmark_count': 2, 'impression_count': 24821}","Hunter Biden's tentative plea agreement fell apart in federal court. So what's next for the president's son?
 https://t.co/11orygfzpo",CBSNews,24821,24,8
413,15012486,2023-07-27 21:45:00+00:00,[1684681318448214016],1684681318448214016,en,"{'retweet_count': 71, 'reply_count': 39, 'like_count': 66, 'quote_count': 21, 'bookmark_count': 2, 'impression_count': 76149}","The agency said in a recall notice that Trader Joe's Unexpected Broccoli Cheddar Soup ""has insects in the frozen broccoli florets."" https://t.co/dgouLOGk9q",CBSNews,76149,66,71
414,15012486,2023-07-27 21:30:01+00:00,[1684677544346284032],1684677544346284032,en,"{'retweet_count': 6, 'reply_count': 11, 'like_count': 12, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 19564}","The beginning of the school year can be full of emotions, both good and bad — and a new national survey suggests how many kids are dealing with issues that cause their parents concern.

 https://t.co/5rWj24SfJW",CBSNews,19564,12,6
415,15012486,2023-07-27 21:15:00+00:00,[1684673768625430528],1684673768625430528,en,"{'retweet_count': 22, 'reply_count': 63, 'like_count': 61, 'quote_count': 2, 'bookmark_count': 6, 'impression_count': 44350}","Are we on the cusp of a real-life ""The Day After Tomorrow""? Here's what the experts say.
 https://t.co/3XrMV0LkPL",CBSNews,44350,61,22
416,15012486,2023-07-27 21:00:11+00:00,[1684670037167050753],1684670037167050753,en,"{'retweet_count': 7, 'reply_count': 5, 'like_count': 14, 'quote_count': 1, 'bookmark_count': 0, 'impression_count': 19959}","WATCH LIVE: ""America Decides"" has the latest political news, analysis and original reporting https://t.co/N5oZfxvFs3
 https://t.co/xlPP0yRgwh",CBSNews,19959,14,7
417,15012486,2023-07-27 21:00:00+00:00,[1684669993907056640],1684669993907056640,en,"{'retweet_count': 16, 'reply_count': 5, 'like_count': 18, 'quote_count': 1, 'bookmark_count': 0, 'impression_count': 18231}",The costs associated with Norfolk Southern's fiery February derailment in Ohio have more than doubled to $803 million as the railroad works to clean up the mess and moves forward with all the related lawsuits. https://t.co/J1h8hEVEAg,CBSNews,18231,18,16
418,15012486,2023-07-27 20:45:00+00:00,[1684666219440246784],1684666219440246784,en,"{'retweet_count': 13, 'reply_count': 8, 'like_count': 25, 'quote_count': 3, 'bookmark_count': 1, 'impression_count': 20782}","""Putin has miscalculated the mood on this continent,"" one South African expert on government relations tells CBS News.
 https://t.co/qlPEgFXzWa",CBSNews,20782,25,13
419,15012486,2023-07-27 20:39:06+00:00,[1684664733998215169],1684664733998215169,en,"{'retweet_count': 23, 'reply_count': 20, 'like_count': 122, 'quote_count': 2, 'bookmark_count': 0, 'impression_count': 30992}","BREAKING: LeBron James' son, Bronny James, was released from the hospital after suffering a cardiac arrest. https://t.co/ngMK6qSix8",CBSNews,30992,122,23
420,15012486,2023-07-27 20:30:00+00:00,[1684662444096978944],1684662444096978944,en,"{'retweet_count': 26, 'reply_count': 8, 'like_count': 60, 'quote_count': 2, 'bookmark_count': 1, 'impression_count': 22003}",Police in southern Italy believe they've captured a serial arsonist thanks to an unexpected hero — a drone. https://t.co/3kldcXbwK3,CBSNews,22003,60,26
421,15012486,2023-07-27 20:22:45+00:00,[1684660619864068096],1684660619864068096,en,"{'retweet_count': 10, 'reply_count': 3, 'like_count': 16, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 38107}",More from @jdickerson's interview with FTC Chair Lina Khan TONIGHT at 7PM ET on Prime Time with John Dickerson: https://t.co/N5oZfxvFs3 https://t.co/nlkuZqul2A,CBSNews,38107,16,10
422,15012486,2023-07-27 20:15:00+00:00,[1684658669269499904],1684658669269499904,en,"{'retweet_count': 41, 'reply_count': 18, 'like_count': 46, 'quote_count': 4, 'bookmark_count': 1, 'impression_count': 21848}","A troubling trend is brewing underneath America's strong employment market: more children are working in dangerous jobs, violating the nation's labor laws and putting their lives at risk. 
 https://t.co/D6mm7Sr6Gw",CBSNews,21848,46,41
423,15012486,2023-07-27 20:00:01+00:00,[1684654895444467712],1684654895444467712,en,"{'retweet_count': 14, 'reply_count': 8, 'like_count': 38, 'quote_count': 0, 'bookmark_count': 2, 'impression_count': 18435}","The Department of Justice opened an investigation into the city of Memphis and its police department for alleged discriminatory policing and civil rights violations against residents, officials announced at a news conference on Thursday. https://t.co/s3QtyH1j4g",CBSNews,18435,38,14
424,15012486,2023-07-27 19:45:01+00:00,[1684651120625414144],1684651120625414144,en,"{'retweet_count': 74, 'reply_count': 100, 'like_count': 228, 'quote_count': 42, 'bookmark_count': 12, 'impression_count': 166094}","Eight family members have been accused of smuggling 178 tons of aluminum cans and plastic bottles from Arizona to California so they could take advantage of the Golden State's recycling programs, officials said.  https://t.co/EPFvQJa8t2",CBSNews,166094,228,74
425,15012486,2023-07-27 19:30:00+00:00,[1684647341691740160],1684647341691740160,en,"{'retweet_count': 23, 'reply_count': 5, 'like_count': 49, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 20265}","Women who were sexually assaulted by former Michigan State University sports doctor Larry Nassar filed a lawsuit Thursday saying school officials made ""secret decisions"" about releasing documents in the case. https://t.co/CLDtSNwMam",CBSNews,20265,49,23
426,15012486,2023-07-27 19:20:00+00:00,[1684644827101577216],1684644827101577216,en,"{'retweet_count': 17, 'reply_count': 14, 'like_count': 69, 'quote_count': 1, 'bookmark_count': 0, 'impression_count': 26178}","LeBron James shared what sounded like a positive update about his son's health, three days after 18-year-old Bronny James suffered a cardiac arrest while practicing with his college basketball team at the University of Southern California.  https://t.co/jVlVywRRwJ",CBSNews,26178,69,17
427,15012486,2023-07-27 19:00:00+00:00,[1684639795497091072],1684639795497091072,en,"{'retweet_count': 9, 'reply_count': 9, 'like_count': 66, 'quote_count': 1, 'bookmark_count': 0, 'impression_count': 19420}","Alex Morgan, Crystal Dunn and Julie Ertz are making history by being moms while playing at the highest level of soccer.  https://t.co/GJzjlue79p",CBSNews,19420,66,9
428,15012486,2023-07-27 18:45:01+00:00,[1684636021097463808],1684636021097463808,en,"{'retweet_count': 30, 'reply_count': 184, 'like_count': 152, 'quote_count': 12, 'bookmark_count': 3, 'impression_count': 69895}",Anheuser-Busch InBev is laying off hundreds of employees as it grapples with months of slumping sales for Bud Light.   https://t.co/CTZNZJgTqK,CBSNews,69895,152,30
429,15012486,2023-07-27 18:15:00+00:00,[1684628467281711104],1684628467281711104,en,"{'retweet_count': 7, 'reply_count': 10, 'like_count': 34, 'quote_count': 2, 'bookmark_count': 2, 'impression_count': 21040}","An 11-year-old girl was taken into custody and handcuffed outside her home in central Florida on Wednesday after reporting in detail the fake abduction of ""her 14-year-old friend,"" authorities said.  https://t.co/1DYRvLAJs9",CBSNews,21040,34,7
430,15012486,2023-07-27 18:00:01+00:00,[1684624696757870594],1684624696757870594,en,"{'retweet_count': 101, 'reply_count': 31, 'like_count': 122, 'quote_count': 19, 'bookmark_count': 11, 'impression_count': 54360}","Some 450,000 Americans have developed a red meat allergy caused by tick bites, CDC data shows.  https://t.co/ZVOlK8RZBZ",CBSNews,54360,122,101
431,15012486,2023-07-27 17:40:00+00:00,[1684619659742416899],1684619659742416899,en,"{'retweet_count': 23, 'reply_count': 17, 'like_count': 55, 'quote_count': 1, 'bookmark_count': 0, 'impression_count': 22065}","Economic growth accelerated in the second quarter of the year, adding to evidence that the U.S. may avoid a recession even as interest rates rise to a two-decade high.  https://t.co/kacKIRdAoS",CBSNews,22065,55,23
432,15012486,2023-07-27 17:15:00+00:00,[1684613368231886857],1684613368231886857,en,"{'retweet_count': 6, 'reply_count': 24, 'like_count': 23, 'quote_count': 1, 'bookmark_count': 0, 'impression_count': 20363}",GOP senators offered their continued support for Senate Minority Leader Mitch McConnell after he froze mid-sentence for several seconds while speaking to reporters.  https://t.co/yQT6sqesK0,CBSNews,20363,23,6
433,15012486,2023-07-27 17:00:14+00:00,[1684609654343467026],1684609654343467026,en,"{'retweet_count': 81, 'reply_count': 262, 'like_count': 265, 'quote_count': 21, 'bookmark_count': 2, 'impression_count': 57357}","President Biden discusses the record-high temperatures this summer, as July is on track to be the hottest month ever recorded on Earth, according to the U.N.

""I don't think anybody can deny the impact of climate change anymore,"" Biden says. https://t.co/L9VaZK1FEl https://t.co/FTfZUrrgmM",CBSNews,57357,265,81
434,15012486,2023-07-27 16:40:00+00:00,[1684604561502109714],1684604561502109714,en,"{'retweet_count': 7, 'reply_count': 5, 'like_count': 24, 'quote_count': 2, 'bookmark_count': 0, 'impression_count': 18761}",FTC Chair Lina Khan is leading the Biden administration's charge against massive tech companies allegedly looking to gobble up the competition.  https://t.co/i1lq2k0rTU,CBSNews,18761,24,7
435,15012486,2023-07-27 16:20:00+00:00,[1684599527087407110],1684599527087407110,en,"{'retweet_count': 13, 'reply_count': 8, 'like_count': 39, 'quote_count': 1, 'bookmark_count': 0, 'impression_count': 21419}",The Supreme Court said construction to finish a 303-mile natural gas pipeline across the Virginias can resume.  https://t.co/L22Y9yQdEO,CBSNews,21419,39,13
436,15012486,2023-07-27 16:00:01+00:00,[1684594499727593472],1684594499727593472,en,"{'retweet_count': 5, 'reply_count': 7, 'like_count': 17, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 16344}",Russia and China both sent high-level delegations to North Korea this week as the autocratic state marks 70 years since an armistice agreement ended fighting in the Korean War. https://t.co/pulQKlzqXH,CBSNews,16344,17,5
437,15012486,2023-07-27 15:39:47+00:00,[1684589407096000514],1684589407096000514,en,"{'retweet_count': 38, 'reply_count': 43, 'like_count': 83, 'quote_count': 4, 'bookmark_count': 2, 'impression_count': 26171}","Attorneys for former President Trump met Thursday morning with federal prosecutors in the special counsel's office in Washington, D.C., according to two sources familiar with the meeting. https://t.co/OcFpiAtdhh",CBSNews,26171,83,38
438,15012486,2023-07-27 15:20:23+00:00,[1684584523298742275],1684584523298742275,en,"{'retweet_count': 16, 'reply_count': 74, 'like_count': 73, 'quote_count': 14, 'bookmark_count': 0, 'impression_count': 88235}","Senate Minority Leader Mitch McConnell froze up during a press conference with reporters on Wednesday. He later said he was ""fine"" and joked with President Biden that he was ""sandbagged."" https://t.co/sH51F7yw4j https://t.co/omlKELZGsH",CBSNews,88235,73,16
439,15012486,2023-07-27 15:00:00+00:00,[1684579395741315073],1684579395741315073,en,"{'retweet_count': 99, 'reply_count': 41, 'like_count': 169, 'quote_count': 15, 'bookmark_count': 8, 'impression_count': 87085}","The United Nations said new data from its World Meteorological Organization (WMO), gathered in partnership with the European Copernicus Climate Change Service, shows July will be the hottest month ever recorded on the planet.  https://t.co/OJLUI75Wc0",CBSNews,87085,169,99
440,15012486,2023-07-27 14:40:01+00:00,[1684574364866588673],1684574364866588673,en,"{'retweet_count': 12, 'reply_count': 8, 'like_count': 42, 'quote_count': 1, 'bookmark_count': 1, 'impression_count': 19968}","A tentative agreement between UPS and its unionized workforce was hailed as ""historic"" this week, with Teamsters leadership boasting that they ""changed the game.""  https://t.co/7XjCrt2Ztn",CBSNews,19968,42,12
441,15012486,2023-07-27 14:20:29+00:00,[1684569450144845830],1684569450144845830,en,"{'retweet_count': 114, 'reply_count': 42, 'like_count': 257, 'quote_count': 17, 'bookmark_count': 7, 'impression_count': 60364}","A police drone captured a suspected arsonist on Monday in the Calabria region in southern Italy, amid widespread wildfires in the country's biggest islands, Sicily and Sardinia. https://t.co/OEvYUn4hxI https://t.co/ujIHRWHeLB",CBSNews,60364,257,114
442,15012486,2023-07-27 14:00:01+00:00,[1684564299086446593],1684564299086446593,en,"{'retweet_count': 41, 'reply_count': 95, 'like_count': 96, 'quote_count': 16, 'bookmark_count': 1, 'impression_count': 36475}","Some Hollywood actors and writers are struggling to make ends meet as the strikes drag on. Restaurants and a food bank are stepping up to help them eat for free. 
 https://t.co/O0GbQwJN39",CBSNews,36475,96,41
443,15012486,2023-07-27 13:45:00+00:00,[1684560523051040768],1684560523051040768,en,"{'retweet_count': 29, 'reply_count': 9, 'like_count': 154, 'quote_count': 2, 'bookmark_count': 2, 'impression_count': 27908}","A woman born without a uterus welcomed a baby boy, becoming the first person outside of a clinical trial to give birth after receiving a uterus transplant. https://t.co/qNTJ9QDOOD",CBSNews,27908,154,29
444,15012486,2023-07-27 13:30:00+00:00,[1684556747283763200],1684556747283763200,en,"{'retweet_count': 10, 'reply_count': 29, 'like_count': 50, 'quote_count': 1, 'bookmark_count': 4, 'impression_count': 22067}","Did you know that you are nearly 3,500 times more likely to be bitten by another human than a shark? 🤔 This #sharkweek, hear from the experts about why shark attacks aren’t as common as you might think. https://t.co/5ipONi3oqj",CBSNews,22067,50,10
445,15012486,2023-07-27 13:15:00+00:00,[1684552972301217792],1684552972301217792,en,"{'retweet_count': 8, 'reply_count': 8, 'like_count': 29, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 19769}","Sinéad O'Connor's death is ""not being treated as suspicious,"" police say. https://t.co/9YyoV6XW9Q",CBSNews,19769,29,8
446,15012486,2023-07-27 13:00:00+00:00,[1684549196760637441],1684549196760637441,en,"{'retweet_count': 3, 'reply_count': 5, 'like_count': 29, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 18447}","""They got to see what they saved me for."" https://t.co/3vnDsfC5nb",CBSNews,18447,29,3
447,15012486,2023-07-27 12:45:00+00:00,[1684545420972662785],1684545420972662785,en,"{'retweet_count': 13, 'reply_count': 4, 'like_count': 23, 'quote_count': 1, 'bookmark_count': 2, 'impression_count': 20735}",The last of nearly 100 pilot whales that were stranded on an Australia beach have been euthanized after getting rescued – then re-stranded. https://t.co/M8riWd5ehS,CBSNews,20735,23,13
448,15012486,2023-07-27 12:30:00+00:00,[1684541645906116611],1684541645906116611,en,"{'retweet_count': 5, 'reply_count': 6, 'like_count': 30, 'quote_count': 1, 'bookmark_count': 0, 'impression_count': 18736}","""Rest in Power:"" Celebrities react to the death of Sinéad O'Connor https://t.co/oHHEJAHefb",CBSNews,18736,30,5
449,15012486,2023-07-27 12:15:00+00:00,[1684537871657574403],1684537871657574403,en,"{'retweet_count': 13, 'reply_count': 6, 'like_count': 30, 'quote_count': 2, 'bookmark_count': 0, 'impression_count': 21173}",Casino mogul Steve Wynn's long legal fight over claims of workplace sexual misconduct is expected to end with a settlement calling for him to pay a $10 million fine and cut virtually all ties to the industry he helped shape in Las Vegas. https://t.co/7W5KYBeRaP,CBSNews,21173,30,13
450,15012486,2023-07-27 12:15:00+00:00,[1684537871485612035],1684537871485612035,en,"{'retweet_count': 4, 'reply_count': 1, 'like_count': 45, 'quote_count': 1, 'bookmark_count': 1, 'impression_count': 18709}","A judge at the London High Court said Thursday that a lawsuit brought by Prince Harry against the publisher of The Sun tabloid could go to trial, rejecting the newspaper's bid to have the case thrown out. https://t.co/N8flHlfggc",CBSNews,18709,45,4
451,15012486,2023-07-27 12:00:01+00:00,[1684534100479070209],1684534100479070209,en,"{'retweet_count': 4, 'reply_count': 3, 'like_count': 17, 'quote_count': 1, 'bookmark_count': 0, 'impression_count': 17850}","Niger's President Mohamed Bazoum on Thursday defiantly vowed to protect ""hard-won"" democratic gains after he was detained by elite troops who declared they had taken power in the troubled West African nation. https://t.co/JUCgmvvWjz",CBSNews,17850,17,4
452,15012486,2023-07-27 11:40:00+00:00,[1684529064487309312],1684529064487309312,en,"{'retweet_count': 3, 'reply_count': 7, 'like_count': 9, 'quote_count': 1, 'bookmark_count': 0, 'impression_count': 20493}","In the latest TikTok fad, creators are making big bucks off ""NPC streaming."" https://t.co/GAVQkvP1qu",CBSNews,20493,9,3
453,15012486,2023-07-27 11:31:37+00:00,[1684526952646934530],1684526952646934530,en,"{'retweet_count': 3, 'reply_count': 13, 'like_count': 19, 'quote_count': 1, 'bookmark_count': 0, 'impression_count': 23168}","Coming up on CBS News: 

🔍Arizona teen who went missing 4 years ago has been found after walking into a police station in Montana  

🇳🇪Niger’s military announces coup, removing the president from power

⚽️USWNT comes back to draw against Netherlands at World Cup https://t.co/tlsW5HZdQY",CBSNews,23168,19,3
454,15012486,2023-07-27 11:20:00+00:00,[1684524030739501056],1684524030739501056,en,"{'retweet_count': 16, 'reply_count': 6, 'like_count': 26, 'quote_count': 2, 'bookmark_count': 0, 'impression_count': 21632}","The sheriff of Suffolk County, N.Y. says more women sex workers have come forward claiming they've had contact with Gilgo Beach murders suspect Rex Heuermann. https://t.co/kHAkTvRNmW",CBSNews,21632,26,16
455,15012486,2023-07-27 11:00:00+00:00,[1684518996849070083],1684518996849070083,en,"{'retweet_count': 45, 'reply_count': 9, 'like_count': 46, 'quote_count': 4, 'bookmark_count': 2, 'impression_count': 29122}","It might be #sharkweek, but sharks aren’t the only hammerheads to watch out for this summer. An invasive worm that packs the poisonous power of a puffer fish and the slithering stamina of a snake has been spotted throughout the U.S. https://t.co/yGUsUM6uUZ https://t.co/t69lilIH55",CBSNews,29122,46,45
456,15012486,2023-07-27 10:40:00+00:00,[1684513966066634753],1684513966066634753,en,"{'retweet_count': 18, 'reply_count': 16, 'like_count': 37, 'quote_count': 6, 'bookmark_count': 0, 'impression_count': 25575}","As climate change and drought cause water shortages, researchers say recycling water is a safe option — and that it's essential to move past the notion that wastewater must stay flushed.
 https://t.co/hdP1G6oM0o",CBSNews,25575,37,18
457,15012486,2023-07-27 10:20:00+00:00,[1684508932130189313],1684508932130189313,en,"{'retweet_count': 23, 'reply_count': 11, 'like_count': 89, 'quote_count': 5, 'bookmark_count': 2, 'impression_count': 33442}",An Arizona teenager who disappeared without a trace nearly four years ago is safe after walking into a police station in Montana.  https://t.co/KfmKVakKZ4,CBSNews,33442,89,23
458,15012486,2023-07-27 10:00:00+00:00,[1684503897434468353],1684503897434468353,en,"{'retweet_count': 9, 'reply_count': 15, 'like_count': 67, 'quote_count': 1, 'bookmark_count': 1, 'impression_count': 17563}","As news broke about the death of Irish singer Sinéad O'Connor, many around the world took to social media to share tributes to the artist arguably best known for her cover of the Prince song ""Nothing Compares 2 U."" https://t.co/jKwgnVY2fC",CBSNews,17563,67,9
459,15012486,2023-07-27 09:30:00+00:00,[1684496348182110208],1684496348182110208,en,"{'retweet_count': 17, 'reply_count': 32, 'like_count': 51, 'quote_count': 2, 'bookmark_count': 0, 'impression_count': 21611}","Far from the glitz often associated with the movie business, many ""journeymen"" actors live paycheck to paycheck, struggle to afford health insurance and often have to take on non-acting jobs to pay the bills. https://t.co/ewPtxQdrQo",CBSNews,21611,51,17
460,15012486,2023-07-27 09:00:01+00:00,[1684488800850911232],1684488800850911232,en,"{'retweet_count': 40, 'reply_count': 15, 'like_count': 38, 'quote_count': 8, 'bookmark_count': 4, 'impression_count': 26341}",An invasive worm that packs the poisonous power of a puffer fish and the slithering stamina of a snake has been spotted along the East Coast of the U.S. https://t.co/gxWWAw8AGI,CBSNews,26341,38,40
461,15012486,2023-07-27 08:30:00+00:00,[1684481247542751232],1684481247542751232,en,"{'retweet_count': 4, 'reply_count': 27, 'like_count': 28, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 17642}","Last August, President Biden signed a sweeping climate bill into law, making offshore wind power a priority with a goal of capturing the force of the wind and converting it into power for 10 million American homes by 2030. 

We still have a long way to go. https://t.co/yOhVgzpfoC",CBSNews,17642,28,4
462,15012486,2023-07-27 08:00:00+00:00,[1684473699334848512],1684473699334848512,en,"{'retweet_count': 22, 'reply_count': 9, 'like_count': 62, 'quote_count': 2, 'bookmark_count': 3, 'impression_count': 20201}","A woman born without a uterus welcomed a baby boy, becoming the first person outside of a clinical trial to give birth after receiving a uterus transplant. https://t.co/Owy4X04rVN",CBSNews,20201,62,22
463,15012486,2023-07-27 07:30:00+00:00,[1684466150636240903],1684466150636240903,en,"{'retweet_count': 6, 'reply_count': 23, 'like_count': 43, 'quote_count': 6, 'bookmark_count': 0, 'impression_count': 33870}","In offices across the country, the sneakers-with-a-suit look is becoming increasingly common. Now, even the hallowed halls of U.S. Congress are embracing the trend. https://t.co/xFHNn8HBHY",CBSNews,33870,43,6
464,15012486,2023-07-27 07:00:01+00:00,[1684458601585278977],1684458601585278977,en,"{'retweet_count': 12, 'reply_count': 121, 'like_count': 54, 'quote_count': 8, 'bookmark_count': 2, 'impression_count': 48937}","Bronny James, the son of basketball legend LeBron James, suffered cardiac arrest during practice with his college team on Monday — raising questions about how it's possible for a seemingly healthy 18-year-old to lose heart function. https://t.co/agCY1x97hN",CBSNews,48937,54,12
465,15012486,2023-07-27 06:30:00+00:00,[1684451049057185793],1684451049057185793,en,"{'retweet_count': 5, 'reply_count': 5, 'like_count': 16, 'quote_count': 0, 'bookmark_count': 1, 'impression_count': 15277}","""Girl dinners"" are the latest trend taking over TikTok — and experts say there is both good and bad to the phenomenon, which has now reached even wider attention with the fast-food chain Popeyes introducing a ""girl dinner"" option consisting of only sides. https://t.co/rY16RX8lc9",CBSNews,15277,16,5
466,15012486,2023-07-27 06:00:00+00:00,[1684443499905572864],1684443499905572864,en,"{'retweet_count': 14, 'reply_count': 7, 'like_count': 39, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 17798}","Japan's population is declining at record speed while the number of foreign nationals residing in the country has risen to a record high, according to new government data. https://t.co/kn1E0t7W7r",CBSNews,17798,39,14
467,15012486,2023-07-27 05:30:00+00:00,[1684435950091264002],1684435950091264002,en,"{'retweet_count': 7, 'reply_count': 5, 'like_count': 24, 'quote_count': 0, 'bookmark_count': 1, 'impression_count': 18722}","Some 2,700 soldiers on Tuesday stormed a prison in Ecuador, retaking control of the facility as the death toll from a riot that started over the weekend rose to 31 inmates, authorities said. https://t.co/tASw7H5HIO",CBSNews,18722,24,7
468,15012486,2023-07-27 05:00:00+00:00,[1684428399861800960],1684428399861800960,en,"{'retweet_count': 6, 'reply_count': 6, 'like_count': 18, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 19119}","Though a cause of death has yet to be determined, the group may have succumbed to starvation, freezing temperatures or carbon monoxide poisoning from trying to make fire to stay warm, the coroner said. https://t.co/kohqelFCf9",CBSNews,19119,18,6
469,15012486,2023-07-27 04:30:00+00:00,[1684420850580180998],1684420850580180998,en,"{'retweet_count': 6, 'reply_count': 5, 'like_count': 34, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 21645}","A gold, ruby and diamond crown ring worn by rap legend Tupac Shakur during his last public appearance sold for $1 million at auction in New York Tuesday. https://t.co/4QEibMEt7l",CBSNews,21645,34,6
470,15012486,2023-07-27 04:00:00+00:00,[1684413302405746689],1684413302405746689,en,"{'retweet_count': 8, 'reply_count': 16, 'like_count': 68, 'quote_count': 1, 'bookmark_count': 0, 'impression_count': 23088}","Lindsey Horan, angry over being knocked down minutes earlier by Danielle Van de Donk, scored a revenge goal minutes later in the second half Thursday to help the United States squeeze out a 1-1 draw with the Netherlands at the Women's World Cup. https://t.co/rWJ13ICgyw",CBSNews,23088,68,8
471,15012486,2023-07-27 03:40:00+00:00,[1684408268028776448],1684408268028776448,en,"{'retweet_count': 10, 'reply_count': 7, 'like_count': 53, 'quote_count': 2, 'bookmark_count': 3, 'impression_count': 27515}","After a gruesome pandemic and decades of increasing political partisanship, you'd be forgiven for giving up on the idea of miracles. We'll take you to a place that's known for them: the Sanctuary of Our Lady of Lourdes in Southern France. https://t.co/kJZ4Bd4hLK",CBSNews,27515,53,10
472,15012486,2023-07-27 03:20:00+00:00,[1684403234251702275],1684403234251702275,en,"{'retweet_count': 3, 'reply_count': 6, 'like_count': 14, 'quote_count': 0, 'bookmark_count': 1, 'impression_count': 25417}",Shane Van Boening is arguably the best American pool player ever to break a rack and was ranked number one in the world for 2022. Can the South Dakota Kid help turn pool-popular in bars and basements but not on TV- into a proper pro sport? https://t.co/Z6TDdzX07c,CBSNews,25417,14,3
473,15012486,2023-07-27 03:00:00+00:00,[1684398200097050626],1684398200097050626,en,"{'retweet_count': 5, 'reply_count': 5, 'like_count': 17, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 22685}","60 Minutes crews are used to challenging shoots, but this story was unique — they had to complete extensive safety training before they could travel 90 minutes by boat out on the rough waters of the North Sea with a wind turbine technician. https://t.co/0T86zG8epX",CBSNews,22685,17,5
474,15012486,2023-07-27 02:40:00+00:00,[1684393170363199488],1684393170363199488,en,"{'retweet_count': 9, 'reply_count': 5, 'like_count': 60, 'quote_count': 0, 'bookmark_count': 3, 'impression_count': 28140}","Each year, more than 3 million pilgrims visit the small French town of Lourdes — many after hearing about the 70 medical miracles connected to The Sanctuary of Our Lady of Lourdes recognized by bishops in the last 160 years. https://t.co/TVUji7ukxq",CBSNews,28140,60,9
475,15012486,2023-07-27 02:20:00+00:00,[1684388136875327489],1684388136875327489,en,"{'retweet_count': 18, 'reply_count': 5, 'like_count': 106, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 25907}","As news broke about the death of Irish singer Sinéad O'Connor, many around the world took to social media to share tributes to the artist arguably best known for her cover of the Prince song ""Nothing Compares 2 U."" https://t.co/NBq8KzgBQs",CBSNews,25907,106,18
476,15012486,2023-07-27 02:00:00+00:00,[1684383102620127234],1684383102620127234,en,"{'retweet_count': 13, 'reply_count': 13, 'like_count': 58, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 23814}",Buffalo Bills safety Damar Hamlin is ready to take the field again months after suffering cardiac arrest and collapsing mid-game in January. https://t.co/2Zt6DDQSFE,CBSNews,23814,58,13
477,15012486,2023-07-27 01:40:00+00:00,[1684378068872204288],1684378068872204288,en,"{'retweet_count': 9, 'reply_count': 18, 'like_count': 39, 'quote_count': 2, 'bookmark_count': 2, 'impression_count': 28864}","During a Wednesday hearing before House lawmakers on unidentified anomalous phenomena, also known as UFOs, a retired Navy fighter pilot testified about his experience seeing what he described as a ""Tic Tac-looking object"" while on a flight back in 2004. https://t.co/oviiHRa6LP",CBSNews,28864,39,9
478,15012486,2023-07-27 01:20:00+00:00,[1684373034960822274],1684373034960822274,en,"{'retweet_count': 13, 'reply_count': 12, 'like_count': 24, 'quote_count': 1, 'bookmark_count': 0, 'impression_count': 24979}","An attempted coup was underway Wednesday in the fragile nation of Niger, where members of the Presidential Guard detained President Mohamed Bazoum, triggering a standoff with the army, sources said. https://t.co/qlwC7b4w67",CBSNews,24979,24,13
479,15012486,2023-07-27 01:00:01+00:00,[1684368004908195842],1684368004908195842,en,"{'retweet_count': 5, 'reply_count': 12, 'like_count': 12, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 20176}","After briefly pausing its war on inflation last month, the Federal Reserve is resuming the battle by hiking its benchmark interest rate to the highest level in 22 years.

 https://t.co/iILGqHtK8i",CBSNews,20176,12,5
480,15012486,2023-07-27 00:40:00+00:00,[1684362971013689344],1684362971013689344,en,"{'retweet_count': 3, 'reply_count': 4, 'like_count': 19, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 24057}","Spotters will closely follow the games on a monitor, allowing them to rewatch collisions in slow motion and monitor players' movements.
 https://t.co/CzpOwMruhf",CBSNews,24057,19,3
481,15012486,2023-07-27 00:20:00+00:00,[1684357936749895681],1684357936749895681,en,"{'retweet_count': 10, 'reply_count': 18, 'like_count': 45, 'quote_count': 1, 'bookmark_count': 6, 'impression_count': 25046}","A former military intelligence officer-turned-whistleblower told House lawmakers that Congress is being kept in the dark about unidentified anomalous phenomena.

 https://t.co/CHQfP3uKh3",CBSNews,25046,45,10
482,15012486,2023-07-27 00:00:00+00:00,[1684352902037377028],1684352902037377028,en,"{'retweet_count': 29, 'reply_count': 6, 'like_count': 25, 'quote_count': 2, 'bookmark_count': 0, 'impression_count': 19732}","Amazon is failing to provide adequate workplace accommodations for disabled employees, a violation of the American Disabilities Act (ADA), according to labor activists. 

 https://t.co/DDQDuIAS32",CBSNews,19732,25,29
